year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,fuel_nan,transmission_Automatic,transmission_Manual,transmission_nan,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,seller_type_nan,brand
2017.0,595000,27000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2020.0,541000,1000.0,5,False,False,False,False,True,False,False,True,False,True,False,False,False,23
2018.0,515000,16000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2019.0,894999,13000.0,5,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2012.0,325000,47000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,23
2018.0,925000,22000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,844999,30000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2018.0,925000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,300000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2008.0,650000,75000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,26
2010.0,175000,64000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2015.0,325000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,600000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2018.0,700000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2003.0,95000,120000.0,2,False,False,False,False,True,False,True,False,False,False,True,False,False,26
2019.0,490000,20000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2013.0,380000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,550000,31000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2013.0,225000,47000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2018.0,570000,11200.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2018.0,305000,35000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2010.0,240000,60000.0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,18
2015.0,700000,55000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2018.0,288000,20000.0,0,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2017.0,800000,75000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2017.0,430000,93000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2009.0,195000,57000.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,3
2014.0,325000,30000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2013.0,450000,60000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,23
2016.0,630000,65000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2009.0,250000,62000.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2007.0,135000,85000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2010.0,110000,73000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2012.0,350000,55000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2014.0,240000,5800.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,600000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,750000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,270000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2007.0,90000,100000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,350000,65000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,285000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2011.0,350000,140000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2010.0,285000,60000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2018.0,1000000,28635.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2018.0,780000,32114.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2014.0,300000,82000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2006.0,160000,95149.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2018.0,625000,68458.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2010.0,265000,42000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,515000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2012.0,409999,56000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2018.0,100000,21302.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2016.0,650000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,650000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2010.0,150000,105546.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,500000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,26
2012.0,1000000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2013.0,340000,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2013.0,1010000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2011.0,350000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2016.0,595000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2014.0,700000,60000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2019.0,265000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2015.0,320000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,310000,110000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2014.0,700000,130000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2009.0,130000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,150000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,300000,104000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2011.0,150000,100000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2003.0,120000,132343.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2016.0,950000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2007.0,100000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,450000,76000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2004.0,30000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,200000,30000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,17
2010.0,250000,96000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2017.0,550000,12997.0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2015.0,280000,26134.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2011.0,260000,52895.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2013.0,550000,42324.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2016.0,1044999,65000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2012.0,550000,60236.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2014.0,210000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,210000,70000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,290000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2008.0,250999,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,6
2019.0,600000,10300.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2014.0,270000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,6
2012.0,550000,142000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2017.0,800000,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2020.0,500000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2016.0,396000,28643.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2014.0,600000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2019.0,575000,30000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2020.0,520000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,600000,7600.0,0,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2013.0,195000,47253.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,3
2015.0,281000,4432.0,2,False,False,False,False,True,False,True,False,False,True,False,False,False,18
2010.0,75000,110000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2014.0,400000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2009.0,93000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2016.0,560000,68523.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2019.0,400000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,459999,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2017.0,450000,43000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2010.0,88000,60000.0,2,True,False,False,False,False,False,False,True,False,True,False,False,False,18
2010.0,250000,34500.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2000.0,22000,42743.0,3,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2013.0,130000,93900.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2004.0,79000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,120000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2012.0,300000,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2009.0,145000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,240000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2018.0,700000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2010.0,145000,110000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,535000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,420000,21000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,17
2016.0,350000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,550000,32000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,198000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2013.0,420000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2004.0,195000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2012.0,150000,55766.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2011.0,275000,40000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,21
2001.0,65000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,200000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,250000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,182000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2016.0,320000,24662.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,650000,28245.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2001.0,85000,86000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,400000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,650000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2010.0,400000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,295000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2006.0,60000,135000.0,4,False,False,False,True,False,False,False,True,False,False,True,False,False,18
2003.0,110000,60000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,550000,113600.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,6
2008.0,190000,70000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,861999,20000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2018.0,782000,14000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2018.0,836000,26000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2016.0,696000,138925.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2014.0,596000,121764.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2016.0,612000,105429.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2015.0,114999,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,340000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2020.0,550000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,114999,70000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2000.0,105000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2019.0,890000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2019.0,715000,8000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2014.0,525000,54000.0,0,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2012.0,735000,55300.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,27
2014.0,475000,23122.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2013.0,325000,62200.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2012.0,349000,44500.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,3
2017.0,825000,13599.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,27
2014.0,550000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2006.0,95000,110000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,725000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2019.0,670000,17000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2008.0,65000,140000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,500000,50000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2017.0,600000,53000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,17
2017.0,350000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,200000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2008.0,110000,154000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2012.0,150000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2003.0,75000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,350000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2011.0,890000,86000.0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,2
2014.0,500000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2019.0,600000,5200.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2010.0,99000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2011.0,235000,46000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2006.0,75000,40000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2014.0,600000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2019.0,1000000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2012.0,390000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2015.0,600000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2017.0,600000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2019.0,730000,35000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,450000,12700.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,10
2011.0,250000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,300000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2017.0,800000,19000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2009.0,125000,95000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,6
2012.0,295000,90000.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2013.0,650000,45839.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2010.0,200000,60000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,3
2009.0,130000,87293.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,3
2012.0,250000,156040.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2004.0,400000,93415.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2017.0,430000,101159.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2015.0,170000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2019.0,450000,12000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2013.0,350000,90000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,130000,68519.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,3
2012.0,180000,55130.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,3
2014.0,475000,65239.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2015.0,470000,58182.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,27
2012.0,200000,91245.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2013.0,650000,102989.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2010.0,400000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2000.0,100000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,409999,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,640000,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2007.0,160000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,750000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2002.0,150000,50000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2008.0,80000,100000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,240000,90000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2005.0,60000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2007.0,70000,120000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,285000,90000.0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,27
2015.0,350000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,699000,30000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2011.0,275000,108000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2012.0,350000,160000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2006.0,135000,90000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,325000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2012.0,650000,102000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2012.0,450000,60000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2019.0,425000,3000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2006.0,150000,75118.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,290000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2014.0,335000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2006.0,120000,79000.0,4,False,False,False,False,True,False,False,True,False,True,False,False,False,3
2005.0,20000,25000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2005.0,250000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2008.0,120000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,220000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2005.0,61000,4637.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2016.0,620000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2014.0,425000,100000.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2009.0,85000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2015.0,270000,40000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,450000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,17
2012.0,450000,42655.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2017.0,250000,43000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2012.0,725000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2010.0,250000,55000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2010.0,99000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,6
2017.0,350000,55000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2018.0,511000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,300000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2010.0,1100000,110000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,1
2010.0,125000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,500000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2013.0,385000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2012.0,350000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,24
2003.0,60000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,300000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,400000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2014.0,550000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2012.0,300000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,21
2012.0,250000,156000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,300000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2004.0,80000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2020.0,1200000,11000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2017.0,355000,40000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,23
2015.0,520000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,500000,26000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2008.0,114999,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,800000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2008.0,105000,30000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,135000,78000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,170000,40000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,550000,100000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2009.0,250000,70000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2014.0,650000,30000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2008.0,210000,77000.0,3,False,False,False,False,True,False,True,False,False,False,True,False,False,9
2011.0,260000,150000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2016.0,750000,69000.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,220000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2008.0,110000,110000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2013.0,220000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2009.0,130000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2012.0,330000,44000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2010.0,254999,90000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2014.0,600000,50000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,210000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,300000,146000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2018.0,426000,15000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,25
2015.0,265000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,450000,35000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,480000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2010.0,40000,90000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2011.0,395000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2013.0,229999,62000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,875000,10000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,8
2010.0,170000,80000.0,4,True,False,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,500000,35000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2017.0,600000,60000.0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,18
2019.0,450000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,550000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,200000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2008.0,80000,90000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2019.0,675000,15000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2017.0,260000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2001.0,70000,117000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2004.0,100000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,730000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2016.0,525000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2016.0,525000,105000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2012.0,420000,95000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2015.0,500000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2009.0,165000,76000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,650000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2013.0,195000,46000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
1999.0,75000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2005.0,100000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2006.0,90000,90000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,515000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,700000,24585.0,5,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2001.0,62000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,220000,110000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2019.0,520000,10000.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,10
2010.0,170000,100000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,6
